flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇩🇰,Bloopy,0,0,8:18.601,8:18.601,02 Aug 2025,279,(U),121410886578867315,,,https://www.youtube.com/watch?v=EwXtlrbNI1o,8,18,601,498601,499,1,410359,1.215036103,410359,1.215036103,-0.0005,0.8698,2.054763769,58.2915,67.0177,670.1765,2.05476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.1139763965,76.38430562,
🇺🇸,zylenox,0,0,8:17.546,8:18.731,15 Apr 2024,753,(U),3379831003145275556,,,https://www.youtube.com/watch?v=JDIyooRslEc,8,18,731,498731,499,1,410359,1.215352898,421494,1.183245788,-0.0005,0.6863,1.723658811,51.3490,74.8245,669.3514,2.05833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,753,0,0,
🇳🇴,skycrab1,0,0,8:17.174,8:19.441,19 May 2024,719,(U),3087289280453736272,,,https://www.youtube.com/watch?v=82fZlnldpjc&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=21,8,19,441,499441,499,0,410359,1.217083091,421494,1.184930272,-0.0005,0.6980,1.739908312,51.9580,74.4357,664.8295,2.07793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,719,0,0,
🇫🇮,sadekeppi,0,0,8:19.618,8:19.618,22 Mar 2026,47,(U),6063058172507802220,,,https://www.youtube.com/watch?v=jy9oRPGabRY,8,19,618,499618,500,1,410359,1.21751442,410359,1.21751442,-0.0005,0.9768,2.082845155,64.8283,66.3698,663.6982,2.08285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:19.619,8:19.619,09 Oct 2024,576,(U),-7062641621573021177,,,https://www.youtube.com/watch?v=qIX6RDLk3Fw&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=79,8,19,619,499619,500,1,410359,1.217516857,421494,1.185352579,-0.0005,0.7498,1.744003915,55.7356,74.3378,663.6918,2.08287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,576,0.000000005017682817,0.000003730033998,
🇭🇷,Mar1n,0,1,8:19.806,8:19.806,21 Oct 2024,564,(V),698532108666567657,,,https://www.speedrun.com/mc/runs/z1n66ojy,8,19,806,499806,500,1,410359,1.217972556,421494,1.185796239,-0.0005,0.7543,1.748316039,55.9933,74.2347,662.4949,2.08807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,0.00000001616181623,0.00001199767723,
🇺🇸,Reignex,0,1,8:19.298,8:19.817,24 Sep 2023,957,(U),-3985147101755228047,,,https://www.youtube.com/watch?v=P5dL8lNC1pw,8,19,817,499817,500,1,410359,1.217999362,465828,1.072964699,-0.0005,0.6197,0.9185930283,58.0891,93.7356,662.4245,2.08838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇦,7rowl,0,1,8:17.517,8:20.033,31 May 2023,1073,(V),-3529659453233886563,,,https://www.speedrun.com/mc/runs/zqj4529m,8,20,33,500033,500,0,410359,1.21852573,465828,1.07342839,-0.0005,0.5848,0.9210725728,54.7844,93.6819,661.0397,2.09440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,0,0,
🇿🇦,Airpodsz,0,1,8:20.084,8:20.084,22 Jun 2025,320,(U),-4055965136463756680,,,https://www.youtube.com/watch?v=TTa_ZbIyFbM&list=PLjW0OIc7zcEcqLcQwe9V6NfJUy0AUDomQ&index=11,8,20,84,500084,500,0,410359,1.218650011,410359,1.218650011,-0.0005,0.8521,2.095827408,56.3022,66.0712,660.7124,2.09583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:20.209,8:20.209,15 Dec 2024,509,(U),-6441503782371694371,,,https://www.youtube.com/watch?v=MBNYYvNrJZk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=103,8,20,209,500209,500,0,410359,1.218954623,421494,1.186752362,-0.0005,0.7753,1.757641982,57.3817,74.0119,659.9096,2.09932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0.000001874398219,0.001387277751,
🇳🇴,skycrab1,0,0,8:20.575,8:20.575,29 Aug 2024,617,(U),6341036276828892777,,,https://www.youtube.com/watch?v=mUhBdkUS4Xo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=61,8,20,575,500575,501,1,410359,1.219846525,421494,1.187620702,-0.0005,0.7345,1.76615085,54.2161,73.8087,657.5547,2.10958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,617,0,0.00000004647045945,
🇺🇸,doogile,0,0,8:20.954,8:20.954,22 Sep 2024,593,(U),5840096564526051748,,,https://www.youtube.com/watch?v=GqY9MGcuvWk,8,20,954,500954,501,1,410359,1.220770106,421494,1.188519884,-0.0005,0.7434,1.775001374,54.7136,73.5976,655.1091,2.12026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,593,0.0000000008785171382,0.0000006465672203,
🇹🇿,Kxpow,0,1,8:19.128,8:20.966,05 Dec 2023,885,(V),-207017292191506931,,,https://www.speedrun.com/mc/runs/z5ke9xjz,8,20,966,500966,501,1,410359,1.220799349,465828,1.075431275,-0.0005,0.6424,0.9318569318,60.0336,93.4479,655.0316,2.12060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,0,0,
🇹🇿,Kxpow,0,1,8:19.488,8:21.011,09 Jan 2024,850,(V),4490097923820258206,,,https://www.speedrun.com/mc/runs/y8kg0e1y,8,21,11,501011,501,0,410359,1.220909009,421494,1.188655117,-0.0005,0.6538,1.776335935,48.0951,73.5657,654.7407,2.12187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,0,0,
🇺🇦,dinonuggieboi,0,1,8:20.213,8:21.405,23 Dec 2024,501,(V),2194551805406621364,,,https://www.speedrun.com/mc/runs/zpk476gy,8,21,405,501405,501,0,410359,1.221869144,421494,1.189589887,-0.0005,0.7784,1.785585745,57.0927,73.3452,652.1899,2.13303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,0.000003456859293,0.0025354405,
🇫🇮,AndrewCrow,0,1,8:19.952,8:21.407,19 Oct 2025,201,(V),4078753902684247139,,,https://www.speedrun.com/mc/runs/yw580r9y,8,21,407,501407,501,0,410359,1.221874018,410359,1.221874018,-0.0005,0.9044,2.133082554,58.9819,65.2177,652.1769,2.13308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,0.4439425575,289.5290999,
🇳🇴,skycrab1,0,0,8:22.065,8:22.065,06 Mar 2026,63,(U),unknown,,,https://www.youtube.com/watch?v=WR8_NH2aZTo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=171,8,22,65,502065,502,0,410359,1.223477492,410359,1.223477492,-0.0005,0.9690,2.151832444,62.7809,64.7900,647.9002,2.15183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0.9753053281,631.9005253,
🇺🇸,Feinberg,0,1,8:21.322,8:22.104,21 Oct 2025,199,(V),8513141949686627238,,,https://www.speedrun.com/mc/runs/yw58n63y,8,22,104,502104,502,0,410359,1.22357253,410359,1.22357253,-0.0005,0.9053,2.152948396,58.6307,64.7646,647.6461,2.15295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇩🇪,jason_n,0,0,8:22.273,8:22.273,02 Feb 2026,95,(U),7995908203394493910,,,https://www.youtube.com/watch?v=JHDFp57LuTQ,8,22,273,502273,502,0,410359,1.223984365,410359,1.223984365,-0.0005,0.9536,2.157790205,61.6551,64.6544,646.5440,2.15779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0.9178351313,593.4207989,
🇳🇴,skycrab1,0,0,8:22.292,8:22.292,10 Dec 2024,514,(U),7706444672099891654,,,https://www.youtube.com/watch?v=VKGDkYwS24I&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=101,8,22,292,502292,502,0,410359,1.224030666,421494,1.191694306,-0.0005,0.7734,1.806569797,56.3364,72.8455,646.4200,2.15834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,514,0.000001265966875,0.0009222001709,
🇫🇮,Cube1337x,0,1,8:23.352,8:23.352,29 Feb 2024,799,(V),5421616656737029560,,,https://www.speedrun.com/mc/runs/yvl3g1ez,8,23,352,503352,503,0,410359,1.22661377,421494,1.19420917,-0.0005,0.6707,1.831939897,48.4499,72.2426,639.4761,2.18893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,799,0,0,
🇿🇦,Airpodsz,0,1,8:23.804,8:23.804,13 Jun 2025,329,(U),-6210122066414894256,,,https://www.youtube.com/watch?v=ZR9aV6-3rnQ&list=PLjW0OIc7zcEcqLcQwe9V6NfJUy0AUDomQ&index=13,8,23,804,503804,504,1,410359,1.227715244,410359,1.227715244,-0.0005,0.8483,2.20210083,53.9954,63.6499,636.4994,2.20210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lowkey,0,1,8:22.028,8:23.880,22 May 2023,1082,(V),9002087332504975257,,Yes,https://www.youtube.com/watch?v=jFKZ4TUPdmo,8,23,880,503880,504,1,410359,1.227900448,465828,1.081686803,-0.0005,0.5822,0.9663247505,53.9627,92.6930,635.9980,2.20432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,0,0,
🇦🇺,Erikfzf,0,1,8:24.041,8:24.041,20 Nov 2024,534,(V),-6796941207508613900,,,https://www.speedrun.com/mc/runs/y8p52pnz,8,24,41,504041,504,0,410359,1.228292788,421494,1.195843832,-0.0005,0.7657,1.848603239,55.0116,71.8473,634.9349,2.20903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,Ale267,0,0,8:24.141,8:24.141,13 Jun 2025,329,(V),8802496130484979857,,,https://www.speedrun.com/mc/runs/zng0o67m,8,24,141,504141,504,0,410359,1.228536477,410359,1.228536477,-0.0005,0.8483,2.211963432,53.8066,63.4274,634.2740,2.21196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:24.266,8:24.266,25 Jan 2025,468,(U),-2192530939169664687,,,https://www.youtube.com/watch?v=G-ri7QuIsdY&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=110,8,24,266,504266,504,0,410359,1.228841088,421494,1.196377647,-0.0005,0.7914,1.854074502,56.7547,71.7177,633.4472,2.21563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,468,0.00003534607515,0.02534939421,
🇦🇺,Erikfzf,0,1,8:24.756,8:24.826,02 Jan 2024,857,(V),3735207518751547870,,,https://www.speedrun.com/mc/runs/m73or65y,8,24,826,504826,505,1,410359,1.230205747,446254,1.131252605,-0.0005,0.6515,1.285460671,55.5976,85.3397,629.7348,2.23213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇦🇺,retropog,0,1,8:25.491,8:25.491,12 Aug 2025,269,(V),-6648406379191052807,,,https://www.speedrun.com/mc/runs/yljj7rkm,8,25,491,505491,505,0,410359,1.231826279,410359,1.231826279,-0.0005,0.8742,2.251871125,54.6615,62.5308,625.3084,2.25187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Jay12310,0,0,8:26.738,8:26.738,24 Nov 2025,165,(U),unknown,,,https://www.youtube.com/watch?v=fEau7iO9TJQ&list=PLaTJSsRuu2UcsiC6KEkJwrGp1GaGgPoVG&index=8,8,26,738,506738,507,1,410359,1.234865082,410359,1.234865082,-0.0005,0.9208,2.289306547,56.8101,61.6957,616.9569,2.28931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.6381304816,393.6990307,
🇹🇿,Kxpow,0,0,8:24.614,8:26.794,16 Feb 2025,446,(U),5461458107701865257,,,https://www.youtube.com/watch?v=tlAI3ivGJ7E,8,26,794,506794,507,1,410359,1.235001547,421494,1.20237536,-0.0005,0.8001,1.916563061,56.2018,70.2422,616.5804,2.29100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,zylenox,0,0,8:24.513,8:26.865,22 Apr 2023,1112,(U),2931282686903167782,12,Yes,https://www.youtube.com/watch?v=MBJI6KWkH2Q,8,26,865,506865,507,1,410359,1.235174567,465828,1.088094747,-0.0005,0.5735,1.002894487,52.6938,91.8813,616.1027,2.29315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,0,0,
🇷🇸,skylewl,0,1,8:26.341,8:26.935,22 May 2025,351,(V),-1265497981289572825,,,https://www.speedrun.com/mc/runs/zpolr1nm,8,26,935,506935,507,1,410359,1.235345149,421494,1.202709884,-0.0005,0.8390,1.920103839,58.8659,70.1589,615.6316,2.29527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Jay12310,0,1,8:26.957,8:26.957,07 May 2024,731,(V),608766675105077046,,,https://www.speedrun.com/mc/runs/y22k556y,8,26,957,506957,507,1,410359,1.235398761,421494,1.20276208,-0.0005,0.6938,1.920656834,48.6707,70.1459,615.4835,2.29594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,731,0,0,
🇿🇦,Airpodsz,0,0,8:26.899,8:27.143,10 Oct 2025,210,(U),8562500061980624537,,,https://www.youtube.com/watch?v=imhzoxbMZqY&list=PLjW0OIc7zcEcqLcQwe9V6NfJUy0AUDomQ&index=9,8,27,143,507143,507,0,410359,1.235852022,410359,1.235852022,-0.0005,0.9003,2.301584263,55.3007,61.4231,614.2306,2.30158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,8:26.965,8:27.444,01 Jan 2026,127,(U),unknown,,,https://www.youtube.com/watch?v=sHGcb5u_PzY,8,27,444,507444,507,0,410359,1.236585526,410359,1.236585526,-0.0005,0.9385,2.310747371,57.4534,61.2200,612.1999,2.31075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,zylenox,0,1,8:25.432,8:27.473,17 Dec 2022,1238,(V),-4934318869749955,12,Yes,https://www.speedrun.com/mc/run/yln0kekz,8,27,473,507473,507,0,410359,1.236656196,495537,1.024087001,-0.0005,0.5385,0.6906469667,52.9703,98.3696,612.0041,2.31163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1238,0,0,
🇹🇿,Kxpow,0,0,8:25.252,8:27.555,05 Dec 2024,519,(U),3327219662586290997,,,https://www.youtube.com/watch?v=7kGjbwncYQI,8,27,555,507555,508,1,410359,1.236856021,421494,1.204180842,-0.0005,0.7714,1.935743503,53.8396,69.7913,611.4502,2.31413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,meebie,0,0,8:27.708,8:28.050,19 Apr 2024,749,(U),-2948925549180981634,,,https://www.youtube.com/watch?v=bnxMyi5w0lE&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=13,8,28,50,508050,508,0,410359,1.238062282,421494,1.205355236,-0.0005,0.6876,1.948312568,47.7880,69.4964,608.1006,2.32929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,749,0,0,
🇳🇴,skycrab1,0,0,8:27.992,8:28.114,07 Feb 2026,90,(U),unknown,,,https://www.youtube.com/watch?v=h2JcBageD9o&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=165,8,28,114,508114,508,0,410359,1.238218243,410359,1.238218243,-0.0005,0.9560,2.331261093,58.0928,60.7667,607.6668,2.33126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.9296937948,564.9440439,
🇨🇦,Aquacorde,0,0,8:28.191,8:28.191,21 Sep 2025,229,(U),-1431734441306868324,,,https://www.youtube.com/watch?v=Sr-fxjtImKM,8,28,191,508191,508,0,410359,1.238405884,410359,1.238405884,-0.0005,0.8918,2.333629059,54.1459,60.7145,607.1447,2.33363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0.3009235901,182.7041548,
🇳🇴,skycrab1,0,0,8:27.909,8:28.430,05 Dec 2025,154,(U),see video,,,https://www.youtube.com/watch?v=whjGQXRNxTo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=150,8,28,430,508430,508,0,410359,1.2389883,410359,1.2389883,-0.0005,0.9259,2.340992703,56.0647,60.5523,605.5226,2.34099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0.6940395025,420.2565984,
🇨🇦,Aquacorde,0,0,8:28.441,8:28.441,16 Oct 2025,204,(U),7318195485466118347,,,https://www.youtube.com/watch?v=RrhnX7u9LCk,8,28,441,508441,508,0,410359,1.239015106,410359,1.239015106,-0.0005,0.9030,2.341332116,54.6737,60.5448,605.4479,2.34133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,204,0.4278569364,259.0450757,
🇳🇴,skycrab1,0,0,8:28.504,8:28.504,25 May 2025,348,(U),4268670771735988776,,,https://www.youtube.com/watch?v=CTzti8oVBRg&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=126,8,28,504,508504,509,1,410359,1.23916863,421494,1.206432357,-0.0005,0.8403,1.959905341,58.1694,69.2248,605.0199,2.34328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0.01478090402,10.23205528,
🇭🇺,fe666,0,1,8:27.472,8:28.669,04 Jun 2025,338,(V),6672725285728588092,,,https://www.speedrun.com/mc/runs/y8gv7gxz,8,28,669,508669,509,1,410359,1.239570717,421494,1.206823822,-0.0005,0.8445,1.964133986,58.3774,69.1259,603.8983,2.34838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,1,8:27.109,8:28.982,12 Jun 2025,330,(V),-4964328459581115875,,,https://www.speedrun.com/mc/runs/y6j9rnjm,8,28,982,508982,509,1,410359,1.240333464,410359,1.240333464,-0.0005,0.8479,2.358079521,51.0235,60.1768,601.7677,2.35808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0.02749640528,16.54644846,
🇫🇮,sadekeppi,0,1,8:29.360,8:29.360,18 Jan 2025,475,(V),-3537755011442785569,,,https://www.speedrun.com/mc/runs/y4j787qy,8,29,360,509360,509,0,410359,1.241254609,421494,1.208463228,-0.0005,0.7886,1.981932684,54.1844,68.7098,599.1897,2.36984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,0.0000221607578,0.01522661843,
🇬🇧,priffie,0,0,8:26.220,8:29.674,06 Jan 2024,853,(U),2398058020999821172,12,Yes,https://www.youtube.com/watch?v=sPSq_jhIyhY,8,29,674,509674,510,1,410359,1.242019792,421494,1.209208198,-0.0005,0.6528,1.99006867,44.7291,68.5200,597.0440,2.37966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,853,0,0,
🇳🇴,skycrab1,0,0,8:27.951,8:29.783,18 May 2024,720,(U),2517517963886160862,,,https://www.youtube.com/watch?v=Hd2X1E-Ms7c&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=24,8,29,783,509783,510,1,410359,1.242285414,421494,1.209466801,-0.0005,0.6977,1.992899986,47.7587,68.4540,596.2983,2.38307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,720,0,0,
🇳🇴,skycrab1,0,0,8:29.901,8:29.901,06 Mar 2026,63,(U),unknown,,,https://www.youtube.com/watch?v=HUVPQIRwcK0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=170,8,29,901,509901,510,1,410359,1.242572967,410359,1.242572967,-0.0005,0.9690,2.386774341,57.7025,59.5491,595.4906,2.38677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0.9753053281,580.7851508,
🇫🇮,AndrewCrow,0,0,8:28.900,8:29.924,25 Jan 2026,103,(U),unknown,,,https://www.youtube.com/watch?v=p-jx69uoxuQ,8,29,924,509924,510,1,410359,1.242629015,410359,1.242629015,-0.0005,0.9498,2.387496482,56.5450,59.5333,595.3331,2.38750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0.8964859125,533.7077309,
🇺🇸,21MashedPotatoes,0,1,8:28.630,8:30.606,18 Mar 2025,416,(V),-1787025825846103322,,,https://www.speedrun.com/mc/runs/zn9gdp9y,8,30,606,510606,511,1,410359,1.244290974,421494,1.21141938,-0.0005,0.8122,2.014395317,55.1923,67.9535,590.6540,2.40900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,Tiger,0,1,8:30.448,8:30.666,17 Nov 2025,172,(V),6903870760878118513,,,https://www.speedrun.com/mc/runs/zn50x99z,8,30,666,510666,511,1,410359,1.244437188,410359,1.244437188,-0.0005,0.9176,2.410898496,54.1602,59.0242,590.2416,2.41090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
