flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇳🇴,skycrab1,0,0,8:17.174,8:19.441,19 May 2024,715,(U),3087289280453736272,,,https://www.youtube.com/watch?v=82fZlnldpjc&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=21,8,19,441,499441,499,0,410359,1.217083091,421494,1.184930272,-0.0005,0.6994,2.043177002,494.5068,707.0214,664.8295,2.07793,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,715,0,0,
🇫🇮,sadekeppi,0,0,8:19.618,8:19.618,22 Mar 2026,43,(U),6063058172507802220,,,https://www.youtube.com/watch?v=jy9oRPGabRY,8,19,618,499618,500,1,410359,1.21751442,410359,1.21751442,-0.0005,0.9787,2.514142569,596.7172,609.6855,663.6982,2.08285,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:19.619,8:19.619,09 Oct 2024,572,(U),-7062641621573021177,,,https://www.youtube.com/watch?v=qIX6RDLk3Fw&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=79,8,19,619,499619,500,1,410359,1.217516857,421494,1.185352579,-0.0005,0.7513,2.04872428,530.2718,705.8408,663.6918,2.08287,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,572,0.000000007450946244,0.000005259181553,
🇭🇷,Mar1n,0,1,8:19.806,8:19.806,21 Oct 2024,560,(V),698532108666567657,,,https://www.speedrun.com/mc/runs/z1n66ojy,8,19,806,499806,500,1,410359,1.217972556,421494,1.185796239,-0.0005,0.7558,2.054566959,532.5237,704.5979,662.4949,2.08807,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,0.00000002360989342,0.00001663548186,
🇺🇸,Reignex,0,1,8:19.298,8:19.817,24 Sep 2023,953,(U),-3985147101755228047,,,https://www.youtube.com/watch?v=P5dL8lNC1pw,8,19,817,499817,500,1,410359,1.217999362,465828,1.072964699,-0.0005,0.6210,0.9783214226,579.6106,933.4211,662.4245,2.08838,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇦,7rowl,0,1,8:17.517,8:20.033,31 May 2023,1069,(V),-3529659453233886563,,,https://www.speedrun.com/mc/runs/zqj4529m,8,20,33,500033,500,0,410359,1.21852573,465828,1.07342839,-0.0005,0.5860,0.9813626098,546.6005,932.8256,661.0397,2.09440,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,0,0,
🇳🇴,skycrab1,0,0,8:20.209,8:20.209,15 Dec 2024,505,(U),-6441503782371694371,,,https://www.youtube.com/watch?v=MBNYYvNrJZk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=103,8,20,209,500209,500,0,410359,1.218954623,421494,1.186752362,-0.0005,0.7769,2.067210537,545.2839,701.9109,659.9096,2.09932,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,505,0.000002551670029,0.001791045094,
🇳🇴,skycrab1,0,0,8:20.575,8:20.575,29 Aug 2024,613,(U),6341036276828892777,,,https://www.youtube.com/watch?v=mUhBdkUS4Xo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=61,8,20,575,500575,501,1,410359,1.219846525,421494,1.187620702,-0.0005,0.7360,2.078755242,514.8159,699.4605,657.5547,2.10958,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,613,0,0.00000006933400736,
🇺🇸,doogile,0,0,8:20.954,8:20.954,22 Sep 2024,589,(U),5840096564526051748,,,https://www.youtube.com/watch?v=GqY9MGcuvWk,8,20,954,500954,501,1,410359,1.220770106,421494,1.188519884,-0.0005,0.7449,2.090772439,519.1333,696.9130,655.1091,2.12026,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,589,0.000000001335918322,0.0000009310188708,
🇹🇿,Kxpow,0,1,8:19.128,8:20.966,05 Dec 2023,881,(V),-207017292191506931,,,https://www.speedrun.com/mc/runs/z5ke9xjz,8,20,966,500966,501,1,410359,1.220799349,465828,1.075431275,-0.0005,0.6437,0.9946049608,598.7989,930.2244,655.0316,2.12060,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,0,0,
🇹🇿,Kxpow,0,1,8:19.488,8:21.011,09 Jan 2024,846,(V),4490097923820258206,,,https://www.speedrun.com/mc/runs/y8kg0e1y,8,21,11,501011,501,0,410359,1.220909009,421494,1.188655117,-0.0005,0.6551,2.092585288,456.2813,696.5290,654.7407,2.12187,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,0,0,
🇺🇦,dinonuggieboi,0,1,8:20.213,8:21.405,23 Dec 2024,497,(V),2194551805406621364,,,https://www.speedrun.com/mc/runs/zpk476gy,8,21,405,501405,501,0,410359,1.221869144,421494,1.189589887,-0.0005,0.7800,2.105155756,541.1963,693.8683,652.1899,2.13303,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,0.000004660688845,0.003233904019,
🇫🇮,AndrewCrow,0,1,8:19.952,8:21.407,19 Oct 2025,197,(V),4078753902684247139,,,https://www.speedrun.com/mc/runs/yw580r9y,8,21,407,501407,501,0,410359,1.221874018,410359,1.221874018,-0.0005,0.9062,2.584170749,539.9218,595.8115,652.1769,2.13308,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0.4655492908,277.3795983,
🇳🇴,skycrab1,0,0,8:22.065,8:22.065,06 Mar 2026,59,(U),unknown,,,https://www.youtube.com/watch?v=WR8_NH2aZTo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=171,8,22,65,502065,502,0,410359,1.223477492,410359,1.223477492,-0.0005,0.9709,2.610370811,573.4959,590.6660,647.9002,2.15183,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0.9796715662,578.6587219,
🇺🇸,Feinberg,0,1,8:21.322,8:22.104,21 Oct 2025,195,(V),8513141949686627238,,,https://www.speedrun.com/mc/runs/yw58n63y,8,22,104,502104,502,0,410359,1.22357253,410359,1.22357253,-0.0005,0.9071,2.611931264,535.5173,590.3604,647.6461,2.15295,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇩🇪,jason_n,0,0,8:22.273,8:22.273,02 Feb 2026,91,(U),7995908203394493910,,,https://www.youtube.com/watch?v=JHDFp57LuTQ,8,22,273,502273,502,0,410359,1.223984365,410359,1.223984365,-0.0005,0.9555,2.618703037,562.8344,589.0349,646.5440,2.15779,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0.9274122483,546.2782247,
🇳🇴,skycrab1,0,0,8:22.292,8:22.292,10 Dec 2024,510,(U),7706444672099891654,,,https://www.youtube.com/watch?v=VKGDkYwS24I&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=101,8,22,292,502292,502,0,410359,1.224030666,421494,1.191694306,-0.0005,0.7749,2.133709511,533.0172,687.8382,646.4200,2.15834,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,510,0.000001733964765,0.001192687239,
🇫🇮,Cube1337x,0,1,8:23.352,8:23.352,29 Feb 2024,795,(V),5421616656737029560,,,https://www.speedrun.com/mc/runs/yvl3g1ez,8,23,352,503352,503,0,410359,1.22661377,421494,1.19420917,-0.0005,0.6720,2.168298507,457.3352,680.5604,639.4761,2.18893,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,795,0,0,
,lowkey,0,1,8:22.028,8:23.880,22 May 2023,1078,(V),9002087332504975257,,Yes,https://www.youtube.com/watch?v=jFKZ4TUPdmo,8,23,880,503880,504,1,410359,1.227900448,465828,1.081686803,-0.0005,0.5833,1.03709205,537.7109,921.7934,635.9980,2.20432,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1078,0,0,
🇦🇺,Erikfzf,0,1,8:24.041,8:24.041,20 Nov 2024,530,(V),-6796941207508613900,,,https://www.speedrun.com/mc/runs/y8p52pnz,8,24,41,504041,504,0,410359,1.228292788,421494,1.195843832,-0.0005,0.7672,2.191056397,518.4690,675.7886,634.9349,2.20903,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,Ale267,0,0,8:24.141,8:24.141,13 Jun 2025,325,(V),8802496130484979857,,,https://www.speedrun.com/mc/runs/zng0o67m,8,24,141,504141,504,0,410359,1.228536477,410359,1.228536477,-0.0005,0.8500,2.694624113,488.1575,574.2920,634.2740,2.21196,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:24.266,8:24.266,25 Jan 2025,464,(U),-2192530939169664687,,,https://www.youtube.com/watch?v=G-ri7QuIsdY&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=110,8,24,266,504266,504,0,410359,1.228841088,421494,1.196377647,-0.0005,0.7929,2.198535526,534.6228,674.2234,633.4472,2.21563,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,464,0.00004586838767,0.03092553861,
🇦🇺,Erikfzf,0,1,8:24.756,8:24.826,02 Jan 2024,853,(V),3735207518751547870,,,https://www.speedrun.com/mc/runs/m73or65y,8,24,826,504826,505,1,410359,1.230205747,446254,1.131252605,-0.0005,0.6528,1.441055472,546.5011,837.1777,629.7348,2.23213,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Jay12310,0,0,8:26.738,8:26.738,24 Nov 2025,161,(U),unknown,,,https://www.youtube.com/watch?v=fEau7iO9TJQ&list=PLaTJSsRuu2UcsiC6KEkJwrGp1GaGgPoVG&index=8,8,26,738,506738,507,1,410359,1.234865082,410359,1.234865082,-0.0005,0.9227,2.803498207,510.7215,553.5347,616.9569,2.28931,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0.6588047306,364.6712926,
🇺🇸,Zylenox,0,0,8:24.513,8:26.865,22 Apr 2023,1108,(U),2931282686903167782,12,Yes,https://www.youtube.com/watch?v=MBJI6KWkH2Q,8,26,865,506865,507,1,410359,1.235174567,465828,1.088094747,-0.0005,0.5746,1.082434748,524.4590,912.6635,616.1027,2.29315,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1108,0,0,
🇷🇸,skylewl,0,1,8:26.341,8:26.935,22 May 2025,347,(V),-1265497981289572825,,,https://www.speedrun.com/mc/runs/zpolr1nm,8,26,935,506935,507,1,410359,1.235345149,421494,1.202709884,-0.0005,0.8407,2.289056878,551.0070,655.4011,615.6316,2.29527,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Jay12310,0,1,8:26.957,8:26.957,07 May 2024,727,(V),608766675105077046,,,https://www.speedrun.com/mc/runs/y22k556y,8,26,957,506957,507,1,410359,1.235398761,421494,1.20276208,-0.0005,0.6952,2.289817,455.5511,655.2441,615.4835,2.29594,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,727,0,0,
🇫🇮,sadekeppi,0,0,8:26.965,8:27.444,01 Jan 2026,123,(U),unknown,,,https://www.youtube.com/watch?v=sHGcb5u_PzY,8,27,444,507444,507,0,410359,1.236585526,410359,1.236585526,-0.0005,0.9404,2.833778201,515.1671,547.8444,612.1999,2.31075,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,1,8:25.432,8:27.473,17 Dec 2022,1234,(V),-4934318869749955,12,Yes,https://www.speedrun.com/mc/run/yln0kekz,8,27,473,507473,507,0,410359,1.236656196,495537,1.024087001,-0.0005,0.5396,0.7048738806,530.5840,983.3629,612.0041,2.31163,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,0,0,
🇺🇸,meebie,0,0,8:27.708,8:28.050,19 Apr 2024,745,(U),-2948925549180981634,,,https://www.youtube.com/watch?v=bnxMyi5w0lE&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=13,8,28,50,508050,508,0,410359,1.238062282,421494,1.205355236,-0.0005,0.6890,2.327873233,446.0666,647.4026,608.1006,2.32929,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,745,0,0,
🇳🇴,skycrab1,0,0,8:27.992,8:28.114,07 Feb 2026,86,(U),unknown,,,https://www.youtube.com/watch?v=h2JcBageD9o&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=165,8,28,114,508114,508,0,410359,1.238218243,410359,1.238218243,-0.0005,0.9579,2.86278819,519.5970,542.4270,607.6668,2.33126,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.9383750217,508.9999216,
🇨🇦,Aquacorde,0,0,8:28.191,8:28.191,21 Sep 2025,225,(U),-1431734441306868324,,,https://www.youtube.com/watch?v=Sr-fxjtImKM,8,28,191,508191,508,0,410359,1.238405884,410359,1.238405884,-0.0005,0.8936,2.866139368,484.1540,541.8033,607.1447,2.33363,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,225,0.3201189927,173.4415406,
🇳🇴,skycrab1,0,0,8:27.909,8:28.430,05 Dec 2025,150,(U),see video,,,https://www.youtube.com/watch?v=whjGQXRNxTo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=150,8,28,430,508430,508,0,410359,1.2389883,410359,1.2389883,-0.0005,0.9277,2.876563741,500.8575,539.8663,605.5226,2.34099,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0.7135519747,385.2226937,
🇨🇦,Aquacorde,0,0,8:28.441,8:28.441,16 Oct 2025,200,(U),7318195485466118347,,,https://www.youtube.com/watch?v=RrhnX7u9LCk,8,28,441,508441,508,0,410359,1.239015106,410359,1.239015106,-0.0005,0.9048,2.87704435,488.4106,539.7771,605.4479,2.34133,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.4493289641,242.5375043,
🇳🇴,skycrab1,0,0,8:28.504,8:28.504,25 May 2025,344,(U),4268670771735988776,,,https://www.youtube.com/watch?v=CTzti8oVBRg&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=126,8,28,504,508504,509,1,410359,1.23916863,421494,1.206432357,-0.0005,0.8420,2.343849984,542.3387,644.1237,605.0199,2.34328,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,344,0.01706444193,10.99161072,
🇭🇺,fe666,0,1,8:27.472,8:28.669,04 Jun 2025,334,(V),6672725285728588092,,,https://www.speedrun.com/mc/runs/y8gv7gxz,8,28,669,508669,509,1,410359,1.239570717,421494,1.206823822,-0.0005,0.8462,2.349681301,544.0461,642.9289,603.8983,2.34838,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,1,8:27.109,8:28.982,12 Jun 2025,326,(V),-4964328459581115875,,,https://www.speedrun.com/mc/runs/y6j9rnjm,8,28,982,508982,509,1,410359,1.240333464,410359,1.240333464,-0.0005,0.8496,2.900771594,454.8585,535.3851,601.7677,2.35808,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,0.03128559222,16.74984025,
🇫🇮,sadekeppi,0,1,8:29.360,8:29.360,18 Jan 2025,471,(V),-3537755011442785569,,,https://www.speedrun.com/mc/runs/y4j787qy,8,29,360,509360,509,0,410359,1.241254609,421494,1.208463228,-0.0005,0.7902,2.374246447,504.0588,637.9073,599.1897,2.36984,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,0.00002898560878,0.01849013037,
🇬🇧,priffie,0,0,8:26.220,8:29.674,06 Jan 2024,849,(U),2398058020999821172,12,Yes,https://www.youtube.com/watch?v=sPSq_jhIyhY,8,29,674,509674,510,1,410359,1.242019792,421494,1.209208198,-0.0005,0.6541,2.38548653,415.7543,635.6159,597.0440,2.37966,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,849,0,0,
🇳🇴,skycrab1,0,0,8:27.951,8:29.783,18 May 2024,716,(U),2517517963886160862,,,https://www.youtube.com/watch?v=Hd2X1E-Ms7c&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=24,8,29,783,509783,510,1,410359,1.242285414,421494,1.209466801,-0.0005,0.6991,2.389399691,443.7850,634.8192,596.2983,2.38307,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,716,0,0,
🇳🇴,skycrab1,0,0,8:29.901,8:29.901,06 Mar 2026,59,(U),unknown,,,https://www.youtube.com/watch?v=HUVPQIRwcK0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=170,8,29,901,509901,510,1,410359,1.242572967,410359,1.242572967,-0.0005,0.9709,2.941483976,512.5567,527.9024,595.4906,2.38677,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0.9796715662,517.1709752,
🇫🇮,AndrewCrow,0,0,8:28.900,8:29.924,25 Jan 2026,99,(U),unknown,,,https://www.youtube.com/watch?v=p-jx69uoxuQ,8,29,924,509924,510,1,410359,1.242629015,410359,1.242629015,-0.0005,0.9517,2.9425095,502.2289,527.7148,595.3331,2.38750,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.9075288706,478.9164108,
🇺🇸,21mashedpotatoes,0,1,8:28.630,8:30.606,18 Mar 2025,412,(V),-1787025825846103322,,,https://www.speedrun.com/mc/runs/zn9gdp9y,8,30,606,510606,511,1,410359,1.244290974,421494,1.21141938,-0.0005,0.8138,2.419135588,511.7226,628.7808,590.6540,2.40900,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇦,7rowl,0,0,8:31.022,8:31.022,29 Aug 2023,979,(U),-849877744345333161,,,https://www.youtube.com/watch?v=rao2ee_878E,8,31,22,511022,511,0,410359,1.245304721,465828,1.097018642,-0.0005,0.6129,1.148774373,551.0818,899.0900,587.7917,2.42220,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,979,0,0,
🇳🇴,skycrab1,0,0,8:30.987,8:31.085,08 Dec 2025,147,(U),unknown,,,https://www.youtube.com/watch?v=tLfXiUo2Dw0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=157,8,31,85,511085,511,0,410359,1.245458245,410359,1.245458245,-0.0005,0.9291,2.994698799,481.5010,518.2244,587.3577,2.42420,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0.7278558199,377.1926329,
🇳🇴,skycrab1,0,0,8:28.790,8:31.168,21 Oct 2025,195,(U),see video,,,https://www.youtube.com/watch?v=gGs-3BbCEWA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=144,8,31,168,511168,511,0,410359,1.245660507,410359,1.245660507,-0.0005,0.9071,2.998461721,469.4658,517.5445,586.7857,2.42685,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,195,0.4764047362,246.5606322,
🇺🇸,doogile,0,0,8:31.156,8:31.904,27 Jan 2024,828,(U),-4987550100545669891,,,https://www.youtube.com/watch?v=K9wU6ilEDcc,8,31,904,511904,512,1,410359,1.247454059,421494,1.214498902,-0.0005,0.6610,2.466720731,409.2776,619.1785,581.7030,2.45040,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,828,0,0,
🇸🇰,NoFear1337,0,0,8:32.422,8:32.422,14 Jul 2024,659,(U),unknown,,,https://www.youtube.com/watch?v=yw7-yaW4Nfk&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=21,8,32,422,512422,512,0,410359,1.248716368,421494,1.215727863,-0.0005,0.7193,2.485947963,442.5896,615.3202,578.1149,2.46710,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,659,0,0.0000000002290742202,
🇨🇦,Aquacorde,0,0,8:32.755,8:32.755,08 Jul 2025,300,(U),4813852831291424591,,,https://www.youtube.com/watch?v=9t2wFDDYuWw,8,32,755,512755,513,1,410359,1.249527852,410359,1.249527852,-0.0005,0.8607,3.071238635,434.2361,504.5104,575.8035,2.47789,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0.06720551274,33.90588047,
🇺🇦,7rowl,0,0,8:30.604,8:32.840,28 Aug 2023,980,(U),-3689619904496856440,,,https://www.youtube.com/watch?v=fDjrOqatTAs,8,32,840,512840,513,1,410359,1.249734988,465828,1.10092137,-0.0005,0.6126,1.178997454,546.9720,892.8313,575.2129,2.48065,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,980,0,0,
🇷🇺,aleen,0,1,8:31.570,8:33.119,20 Jun 2025,318,(V),5001642787122467207,,,https://www.speedrun.com/mc/runs/y9ell6nz,8,33,119,513119,513,0,410359,1.250414881,410359,1.250414881,-0.0005,0.8530,3.088154657,427.7884,501.5126,573.2728,2.48973,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
