flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇳🇴,skycrab1,0,0,8:22.292,8:22.292,10 Dec 2024,509,(U),7706444672099891654,,,https://www.youtube.com/watch?v=VKGDkYwS24I&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=101,8,22,292,502292,502,0,410359,1.224030666,421494,1.191694306,-0.0005,0.7753,2.133709511,533.2838,687.8382,646.4200,2.15834,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0.000001874398219,0.001289282736,
🇫🇮,Cube1337x,0,1,8:23.352,8:23.352,29 Feb 2024,794,(V),5421616656737029560,,,https://www.speedrun.com/mc/runs/yvl3g1ez,8,23,352,503352,503,0,410359,1.22661377,421494,1.19420917,-0.0005,0.6723,2.168298507,457.5639,680.5604,639.4761,2.18893,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,794,0,0,
,lowkey,0,1,8:22.028,8:23.880,22 May 2023,1077,(V),9002087332504975257,,Yes,https://www.youtube.com/watch?v=jFKZ4TUPdmo,8,23,880,503880,504,1,410359,1.227900448,465828,1.081686803,-0.0005,0.5836,1.03709205,537.9798,921.7934,635.9980,2.20432,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,0,0,
🇳🇴,skycrab1,0,0,8:24.266,8:24.266,25 Jan 2025,463,(U),-2192530939169664687,,,https://www.youtube.com/watch?v=G-ri7QuIsdY&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=110,8,24,266,504266,504,0,410359,1.228841088,421494,1.196377647,-0.0005,0.7933,2.198535526,534.8902,674.2234,633.4472,2.21563,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,463,0.00004892193468,0.03298431135,
🇨🇦,Jay12310,0,0,8:26.738,8:26.738,24 Nov 2025,160,(U),unknown,,,https://www.youtube.com/watch?v=fEau7iO9TJQ&list=PLaTJSsRuu2UcsiC6KEkJwrGp1GaGgPoVG&index=8,8,26,738,506738,507,1,410359,1.234865082,410359,1.234865082,-0.0005,0.9231,2.803498207,510.9769,553.5347,616.9569,2.28931,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,160,0.6639157633,367.5004267,
🇺🇸,Zylenox,0,0,8:24.513,8:26.865,22 Apr 2023,1107,(U),2931282686903167782,12,Yes,https://www.youtube.com/watch?v=MBJI6KWkH2Q,8,26,865,506865,507,1,410359,1.235174567,465828,1.088094747,-0.0005,0.5749,1.082434748,524.7213,912.6635,616.1027,2.29315,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,0,0,
🇨🇦,Jay12310,0,1,8:26.957,8:26.957,07 May 2024,726,(V),608766675105077046,,,https://www.speedrun.com/mc/runs/y22k556y,8,26,957,506957,507,1,410359,1.235398761,421494,1.20276208,-0.0005,0.6956,2.289817,455.7789,655.2441,615.4835,2.29594,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,726,0,0,
🇫🇮,sadekeppi,0,0,8:26.965,8:27.444,01 Jan 2026,122,(U),unknown,,,https://www.youtube.com/watch?v=sHGcb5u_PzY,8,27,444,507444,507,0,410359,1.236585526,410359,1.236585526,-0.0005,0.9408,2.833778201,515.4247,547.8444,612.1999,2.31075,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,1,8:25.432,8:27.473,17 Dec 2022,1233,(V),-4934318869749955,12,Yes,https://www.speedrun.com/mc/run/yln0kekz,8,27,473,507473,507,0,410359,1.236656196,495537,1.024087001,-0.0005,0.5398,0.7048738806,530.8493,983.3629,612.0041,2.31163,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,0,0,
🇺🇸,meebie,0,0,8:27.708,8:28.050,19 Apr 2024,744,(U),-2948925549180981634,,,https://www.youtube.com/watch?v=bnxMyi5w0lE&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=13,8,28,50,508050,508,0,410359,1.238062282,421494,1.205355236,-0.0005,0.6894,2.327873233,446.2897,647.4026,608.1006,2.32929,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,744,0,0,
🇳🇴,skycrab1,0,0,8:27.992,8:28.114,07 Feb 2026,85,(U),unknown,,,https://www.youtube.com/watch?v=h2JcBageD9o&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=165,8,28,114,508114,508,0,410359,1.238218243,410359,1.238218243,-0.0005,0.9584,2.86278819,519.8568,542.4270,607.6668,2.33126,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.9404352302,510.1174343,
🇨🇦,Aquacorde,0,0,8:28.191,8:28.191,21 Sep 2025,224,(U),-1431734441306868324,,,https://www.youtube.com/watch?v=Sr-fxjtImKM,8,28,191,508191,508,0,410359,1.238405884,410359,1.238405884,-0.0005,0.8940,2.866139368,484.3962,541.8033,607.1447,2.33363,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0.3249960014,176.0839202,
🇳🇴,skycrab1,0,0,8:27.909,8:28.430,05 Dec 2025,149,(U),see video,,,https://www.youtube.com/watch?v=whjGQXRNxTo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=150,8,28,430,508430,508,0,410359,1.2389883,410359,1.2389883,-0.0005,0.9282,2.876563741,501.1080,539.8663,605.5226,2.34099,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0.718352488,387.8143293,
🇨🇦,Aquacorde,0,0,8:28.441,8:28.441,16 Oct 2025,199,(U),7318195485466118347,,,https://www.youtube.com/watch?v=RrhnX7u9LCk,8,28,441,508441,508,0,410359,1.239015106,410359,1.239015106,-0.0005,0.9053,2.87704435,488.6548,539.7771,605.4479,2.34133,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0.4547261543,245.4507841,
🇳🇴,skycrab1,0,0,8:28.504,8:28.504,25 May 2025,343,(U),4268670771735988776,,,https://www.youtube.com/watch?v=CTzti8oVBRg&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=126,8,28,504,508504,509,1,410359,1.23916863,421494,1.206432357,-0.0005,0.8424,2.343849984,542.6099,644.1237,605.0199,2.34328,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0.01767930204,11.38765666,
🇫🇮,AndrewCrow,0,1,8:27.109,8:28.982,12 Jun 2025,325,(V),-4964328459581115875,,,https://www.speedrun.com/mc/runs/y6j9rnjm,8,28,982,508982,509,1,410359,1.240333464,410359,1.240333464,-0.0005,0.8500,2.900771594,455.0860,535.3851,601.7677,2.35808,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,0.03229598047,17.29078708,
🇫🇮,sadekeppi,0,1,8:29.360,8:29.360,18 Jan 2025,470,(V),-3537755011442785569,,,https://www.speedrun.com/mc/runs/y4j787qy,8,29,360,509360,509,0,410359,1.241254609,421494,1.208463228,-0.0005,0.7906,2.374246447,504.3109,637.9073,599.1897,2.36984,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,0.0000309759333,0.01975977284,
🇬🇧,priffie,0,0,8:26.220,8:29.674,06 Jan 2024,848,(U),2398058020999821172,12,Yes,https://www.youtube.com/watch?v=sPSq_jhIyhY,8,29,674,509674,510,1,410359,1.242019792,421494,1.209208198,-0.0005,0.6544,2.38548653,415.9622,635.6159,597.0440,2.37966,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,848,0,0,
🇳🇴,skycrab1,0,0,8:27.951,8:29.783,18 May 2024,715,(U),2517517963886160862,,,https://www.youtube.com/watch?v=Hd2X1E-Ms7c&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=24,8,29,783,509783,510,1,410359,1.242285414,421494,1.209466801,-0.0005,0.6994,2.389399691,444.0069,634.8192,596.2983,2.38307,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,715,0,0,
🇳🇴,skycrab1,0,0,8:29.901,8:29.901,06 Mar 2026,58,(U),unknown,,,https://www.youtube.com/watch?v=HUVPQIRwcK0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=170,8,29,901,509901,510,1,410359,1.242572967,410359,1.242572967,-0.0005,0.9714,2.941483976,512.8131,527.9024,595.4906,2.38677,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0.9806779115,517.7022273,
🇫🇮,AndrewCrow,0,0,8:28.900,8:29.924,25 Jan 2026,98,(U),unknown,,,https://www.youtube.com/watch?v=p-jx69uoxuQ,8,29,924,509924,510,1,410359,1.242629015,410359,1.242629015,-0.0005,0.9522,2.9425095,502.4801,527.7148,595.3331,2.38750,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0.910174263,480.3124235,
🇺🇦,7rowl,0,0,8:31.022,8:31.022,29 Aug 2023,978,(U),-849877744345333161,,,https://www.youtube.com/watch?v=rao2ee_878E,8,31,22,511022,511,0,410359,1.245304721,465828,1.097018642,-0.0005,0.6132,1.148774373,551.3574,899.0900,587.7917,2.42220,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,978,0,0,
🇳🇴,skycrab1,0,0,8:30.987,8:31.085,08 Dec 2025,146,(U),unknown,,,https://www.youtube.com/watch?v=tLfXiUo2Dw0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=157,8,31,85,511085,511,0,410359,1.245458245,410359,1.245458245,-0.0005,0.9296,2.994698799,481.7418,518.2244,587.3577,2.42420,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0.7325573849,379.6290986,
🇳🇴,skycrab1,0,0,8:28.790,8:31.168,21 Oct 2025,194,(U),see video,,,https://www.youtube.com/watch?v=gGs-3BbCEWA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=144,8,31,168,511168,511,0,410359,1.245660507,410359,1.245660507,-0.0005,0.9076,2.998461721,469.7006,517.5445,586.7857,2.42685,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,194,0.4818422985,249.3748125,
🇺🇸,doogile,0,0,8:31.156,8:31.904,27 Jan 2024,827,(U),-4987550100545669891,,,https://www.youtube.com/watch?v=K9wU6ilEDcc,8,31,904,511904,512,1,410359,1.247454059,421494,1.214498902,-0.0005,0.6613,2.466720731,409.4823,619.1785,581.7030,2.45040,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,827,0,0,
🇸🇰,NoFear1337,0,0,8:32.422,8:32.422,14 Jul 2024,658,(U),unknown,,,https://www.youtube.com/watch?v=yw7-yaW4Nfk&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=21,8,32,422,512422,512,0,410359,1.248716368,421494,1.215727863,-0.0005,0.7196,2.485947963,442.8109,615.3202,578.1149,2.46710,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0,0.0000000002608988428,
🇨🇦,Aquacorde,0,0,8:32.755,8:32.755,08 Jul 2025,299,(U),4813852831291424591,,,https://www.youtube.com/watch?v=9t2wFDDYuWw,8,32,755,512755,513,1,410359,1.249527852,410359,1.249527852,-0.0005,0.8611,3.071238635,434.4533,504.5104,575.8035,2.47789,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0.06903857311,34.8306785,
🇺🇦,7rowl,0,0,8:30.604,8:32.840,28 Aug 2023,979,(U),-3689619904496856440,,,https://www.youtube.com/watch?v=fDjrOqatTAs,8,32,840,512840,513,1,410359,1.249734988,465828,1.10092137,-0.0005,0.6129,1.178997454,547.2456,892.8313,575.2129,2.48065,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,979,0,0,
🇳🇴,skycrab1,0,0,8:33.231,8:33.231,23 May 2025,345,(U),4058006226311107449,,,https://www.youtube.com/watch?v=Gqyss7R7ZB0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=125,8,33,231,513231,513,0,410359,1.250687812,421494,1.217647226,-0.0005,0.8416,2.516250043,512.7324,609.2655,572.4933,2.49338,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0.01646756649,10.03311958,
🇳🇴,skycrab1,0,1,8:31.860,8:33.243,12 Jan 2024,842,(V),8794223043069861926,,,https://www.speedrun.com/mc/runs/zxw0jlqm,8,33,243,513243,513,0,410359,1.250717055,421494,1.217675696,-0.0005,0.6564,2.516702041,399.8567,609.1754,572.4098,2.49378,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,842,0,0,
🇺🇸,meebie,0,0,8:33.573,8:33.573,04 Dec 2023,881,(U),unknown,,,https://www.youtube.com/watch?v=tPDjceeZd7w&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=8,8,33,573,513573,514,1,410359,1.251521229,465828,1.102494912,-0.0005,0.6437,1.191397002,573.0677,890.2514,570.1106,2.50457,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,881,0,0,
🇨🇦,Aquacorde,0,1,8:33.639,8:33.639,16 Aug 2024,625,(V),-8818959532856191300,,,https://www.speedrun.com/mc/runs/m3jr41wz,8,33,639,513639,514,1,410359,1.251682064,421494,1.218615212,-0.0005,0.7316,2.531659515,443.5045,606.1987,569.6503,2.50673,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,625,0,0.00000001512594069,
🇵🇱,kazzruns,0,0,8:33.801,8:33.801,28 Aug 2025,248,(U),unknown,,,https://www.youtube.com/watch?v=pXLKegNZ5CU,8,33,801,513801,514,1,410359,1.25207684,410359,1.25207684,-0.0005,0.8834,3.120075939,438.0578,495.8884,568.5200,2.51205,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0.2175559544,107.8834671,
🇨🇦,Jay12310,0,0,8:33.946,8:33.946,07 Jan 2025,481,(U),unknown,,,https://www.youtube.com/watch?v=pROA_8k_5eg&list=PLaTJSsRuu2UcsiC6KEkJwrGp1GaGgPoVG&index=12,8,33,946,513946,514,1,410359,1.252430189,421494,1.219343573,-0.0005,0.7862,2.543311014,474.7957,603.8854,567.5077,2.51682,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,481,0.00001468822949,0.008870007908,
🇩🇰,Bloopy,0,1,8:33.952,8:33.952,03 Aug 2024,638,(V),255624109612098462,,,https://www.speedrun.com/mc/runs/yvx9vo8z,8,33,952,513952,514,1,410359,1.252444811,421494,1.219357808,-0.0005,0.7269,2.543539216,438.9167,603.8402,567.4658,2.51702,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,638,0,0.00000000318091279,
🇵🇱,watermelon1708,0,0,8:33.349,8:34.250,27 Nov 2025,157,(U),unknown,,,https://www.youtube.com/watch?v=3mEKAQ3Z4RM,8,34,250,514250,514,0,410359,1.253171004,410359,1.253171004,-0.0005,0.9245,3.141254081,455.0221,492.1808,565.3832,2.52685,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0.6790983612,334.2391434,
🇳🇴,skycrab1,0,0,8:34.391,8:34.391,14 Jun 2025,323,(U),unknown,,,https://www.youtube.com/watch?v=mbQO0iA60UA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=127,8,34,391,514391,514,0,410359,1.253514606,410359,1.253514606,-0.0005,0.8509,3.147931434,417.7888,491.0157,564.3969,2.53151,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,323,0.03439559758,16.88877854,
🇩🇰,Bloopy,0,0,8:34.410,8:34.410,31 Oct 2025,184,(U),-6611883265830397474,,,https://www.youtube.com/watch?v=WJlhnd9qMjI,8,34,410,514410,514,0,410359,1.253560906,410359,1.253560906,-0.0005,0.9121,3.148832199,447.7147,490.8587,564.2639,2.53214,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0.5363596254,263.2767801,
🇺🇸,doogile,0,0,8:34.422,8:34.422,22 May 2025,346,(U),4475174620258750317,,,https://www.youtube.com/watch?v=rEmLQHlkBMs,8,34,422,514422,514,0,410359,1.253590149,421494,1.220472889,-0.0005,0.8411,2.561473125,504.9258,600.2892,564.1799,2.53253,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0.01588827918,9.537561812,
🇺🇸,doogile,0,0,8:31.615,8:34.469,03 Oct 2023,943,(U),2814215657097519375,,,https://www.youtube.com/watch?v=MruA0trsR5Y,8,34,469,514469,514,0,410359,1.253704683,465828,1.104418369,-0.0005,0.6241,1.206723101,553.5793,887.0532,563.8510,2.53409,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,943,0,0,
🇳🇴,skycrab1,0,0,8:34.709,8:34.709,13 Sep 2024,597,(U),-251105327808432283,,,https://www.youtube.com/watch?v=_Zw3t6qzR0A&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=69,8,34,709,514709,515,1,410359,1.254289537,421494,1.221153801,-0.0005,0.7419,2.5724808,443.7598,598.1153,562.1702,2.54205,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,597,0.000000000574444689,0.0000003435841488,
🇺🇸,meebie,0,0,8:34.971,8:34.971,16 Nov 2025,168,(U),unknown,,,https://www.youtube.com/watch?v=NwUTr6N_4P0&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=21,8,34,971,514971,515,1,410359,1.254928002,410359,1.254928002,-0.0005,0.9194,3.175533666,447.0457,486.2198,560.3335,2.55077,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0.6224056677,302.6259649,
🇸🇰,NoFear1337,0,0,8:35.097,8:35.579,27 Dec 2023,858,(U),unknown,,,https://www.youtube.com/watch?v=op6VlwDM3Xo&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C,8,35,579,515579,516,1,410359,1.256409632,446254,1.155348748,-0.0005,0.6512,1.687357643,510.3501,783.7555,556.0636,2.57109,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,858,0,0,
🇳🇴,skycrab1,0,0,8:34.852,8:35.797,03 Aug 2024,638,(U),-5772469146569821756,,,https://www.youtube.com/watch?v=b47aZUBK814&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=47,8,35,797,515797,516,1,410359,1.256940874,421494,1.223735095,-0.0005,0.7269,2.614602395,428.7384,589.8374,554.5301,2.57841,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,638,0,0.000000003107148638,
🇳🇴,skycrab1,0,0,8:35.819,8:35.819,18 May 2025,350,(U),see video,,,https://www.youtube.com/watch?v=kDl3PmegjWA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=124,8,35,819,515819,516,1,410359,1.256994485,421494,1.22378729,-0.0005,0.8395,2.615460554,495.0021,589.6694,554.3753,2.57915,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0.01373923047,8.101603538,
🇺🇸,meebie,0,0,8:35.914,8:35.914,18 Nov 2023,897,(U),-2503873430617653818,,,https://www.youtube.com/watch?v=c2uu-GXtiIc&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=5,8,35,914,515914,516,1,410359,1.25722599,465828,1.107520372,-0.0005,0.6386,1.231836756,563.0991,881.7915,553.7066,2.58235,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,897,0,0,
🇵🇱,watermelon1708,0,0,8:34.398,8:35.950,10 Nov 2025,174,(U),see video,,,https://www.youtube.com/watch?v=fEy7nXScnGI,8,35,950,515950,516,1,410359,1.257313718,410359,1.257313718,-0.0005,0.9167,3.222620713,438.2755,478.1133,553.4531,2.58357,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0.5904901053,282.3211703,
🇸🇰,NoFear1337,0,0,8:31.037,8:35.967,25 Dec 2023,860,(U),4143928542736581557,16,Yes,https://www.youtube.com/watch?v=wOf3KZ159XE,8,35,967,515967,516,1,410359,1.257355145,446254,1.156218208,-0.0005,0.6505,1.696939406,508.4856,781.6733,553.3334,2.58414,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,860,0,0,
🇳🇴,skycrab1,0,0,8:36.102,8:36.102,29 Oct 2024,551,(U),-3646678682630251613,,,https://www.youtube.com/watch?v=okNmE6As3I8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=90,8,36,102,516102,516,0,410359,1.257684125,421494,1.224458711,-0.0005,0.7592,2.626522478,446.0305,587.5066,552.3825,2.58869,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,551,0.00000005431773239,0.0000319120245,
