date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes, 
4/30/2025 12:14:47,Structureless,Lava Pool,Bastion,taiga,0:21:47,0:01:10,0:04:40,0:08:19,0:09:13,0:13:37,0:16:13,0:17:38,0:19:20,0:20:26,0:21:20,172,8,20,0,11,0,742,15,0,14,32,0,61,0,,,,,,,,,,,,,,,,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,346,5,60,360,884,8852235466542199149,0:21:20,04/30/2025 12:14:47,Treasure,Zero Cycle,0,0,"5,748",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/VictoriousGrossCasetteKappaPride-q4m7m4ATgAOdZncf,https://youtu.be/2iZx99UYQq8?si=egEzvh-PkUXsnNel&t=2061,"Structureless ow, went far to dark oak forest for cave, 6 iron so decided to woodlight, collected mushrooms for food, even mushrooms started scamming on rates, got iron while digging down for lava, forgot to collect water, fell into ravine lava, barely lived coz of stew, rp and water in ravine, hit by shovel zombie, close trevor, boated from height and missed gb on bridge, took lot of fall damage, 20 obby from 2 single chests, 10 pearls after top, netherite chest from bottom after chat insisted, got enf after bottom, close ssv fort, useless rp on the way, blinded into cave, educated 1 degree on -139, collected wood from nearby acacia village, iceberg covered with path blocks, ocean exposed sh close to it, back 95 build with obby for mid 21",
4/30/2025 11:48:42,Village,Lava Pool,Bastion,savanna,0:29:31,0:03:15,,0:04:59,0:15:43,0:07:53,0:19:09,0:21:07,0:23:08,0:25:59,0:28:11,99,8,19,6,2,1,"1,128",21,1,13,21,0,24,363,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,1,0,0,0,0,27,"5,846",14,120,49,"1,463",-7908605937696702408,0:28:11,04/30/2025 11:48:42,Treasure,Half Bow,0,0,"5,747",FALSE,,,,,,,,https://www.youtube.com/watch?v=2iZx99UYQq8,"Savanna spawn, far bell on pie, found temple near desert village with 3 diamonds 1 gapple, completable rp in village, 4 iron golem, sub5 enter, bastion at 32rd, decided to fort first, long wall dig, tnt bagel with plumbing, too many blazes and no shield, got hit too many times,  tried to sneak from side but failed, smart play using tnt to kill some blazes, wall dig to exit, bridging over lava to trevor, ff boots and sword in bottom, 1 degree blind on diagonal, off by 400 blocks somehow, 1.6k blind, bad sh, back 94 side setup, dragon flew, cycle + axe for 28:xx, axis review- missed by 0.3,",
4/28/2025 19:30:57,Village,Lava Pool,Bastion,taiga_hills,0:24:58,0:01:09,,0:03:59,0:07:40,0:15:24,0:18:30,0:20:05,0:21:58,0:22:51,0:23:45,212,7,18,1,28,0,837,15,1,23,21,0,109,406,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,13,344,3,79,4,"1,032",-8417907961101931997,0:23:45,04/28/2025 19:30:57,Treasure,Zero Cycle,0,2,"5,746",FALSE,,,,,,â¥,https://www.twitch.tv/couriway/clip/DifferentModernAsparagusMingLee-gJ_0BYkzQpUdexl8,https://youtu.be/y_musy9SF3Q?si=QPV7a_TlmqgW_Px2&t=25298,"Plains blacksmith with 2 iron 3 diamonds, 3 iron golem, cod strats, digdown for lava, 4 basalt enter, sick heart shaped basalt checkerboard formation, lot of wall digging, got double sided attacked by lava, trevor, helmet in bottom, pre-made trade hole, loads of pearls, no spawner in 32, very long wall dig for diagonal spawner, managed to load new spawner accidentally on same line, found fort 1.2k blocks from bastion, 7/17 rates, 1.1 subspace blind, 2nd portalled into y15 savanna cave, digdown from y90 for sh, overhang into front 99 zero, sick but weird end island",
4/28/2025 19:03:24,Structureless,Lava Pool,Bastion,plains,0:24:27,0:00:15,0:04:51,0:07:33,0:09:36,0:14:00,0:16:06,0:19:43,0:21:08,0:21:55,0:23:33,128,10,17,2,7,2,813,18,1,24,21,0,170,249,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,2,0,0,0,2,14,0,0,0,0,0,0,0,13,453,20,157,75,"1,037",1406720095652423023,0:23:33,04/28/2025 19:03:24,Bridge,Half Bow,0,1,"5,745",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/HotAssiduousGoldfishNinjaGrumpy-YKJPQ2GL4mDxD9Jz,https://youtu.be/y_musy9SF3Q?si=8x0YvcDnHiMnl8JI&t=23668,"Nothing in sight, cave for iron, killed pigs and sheared sheep, digdown, mined into 8 diamonds, lavapool found by danny, enter over no terrain, annoying skeleton on bridge, cracksmoker with lot of piglins, great trades, far fort, insta plumbed, 0.3 blind, 2/2 breaks, went on 0.4, wall dig to 2nd portal, eye still went same direction, still 400 blocks to sh, 2850 blind(3rd highest at the time), perch for mid 23",
4/28/2025 18:36:55,Full Shipwreck,Magma Ravine,Bastion,wooded_hills,0:26:04,0:00:23,0:03:14,0:04:14,0:12:46,,0:19:07,0:21:07,0:23:11,0:24:17,0:25:12,132,7,14,1,20,3,813,19,0,14,22,1,21,141,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,5,0,1,0,0,0,0,9,0,0,1,0,0,0,0,16,289,24,"1,059",553,"1,005",-4308474624488726947,0:25:12,04/28/2025 18:36:55,Bridge,Zero Cycle,1,2,"5,744",FALSE,,,,,,,,https://youtu.be/y_musy9SF3Q?si=Ns9sYzhjGr5WtlSv&t=21978,"Maplessed for ocean ruins right in front, 10 iron 2 diamonds bt, magma ravine for enter, spawned on most isolated warped tree ever, bridged and boated down to rp with ub3 pick and garrots, got fake eray spike, fell into lava while bridging, saved iron pick and bucket before dying, had missed diamonds in ravine, game bugged while boating down to rp, relogged and survived, hogs for food, dk route, great trades, wall dig to ssv fort, went crazy on 5rd, 0.5 blind, 2nd portal in jungle, pearled onto jungle temple, sh still 500 blocks further, 2.4k blind, back 95",
4/28/2025 18:08:24,Structureless,Magma Ravine,Bastion,taiga,0:27:39,0:00:55,0:04:29,0:08:02,0:15:33,0:20:01,0:21:30,0:23:15,0:23:48,0:24:57,0:26:57,156,8,16,1,14,1,900,15,0,11,21,0,149,10,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,6,0,0,2,10,0,1,0,0,5,2,0,0,0,0,0,15,3,0,0,0,10,0,0,25,381,124,132,48,972,2182760687454415168,0:26:57,04/28/2025 18:08:24,Housing,Half Bow,1,1,"5,743",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/SolidBreakableEmuVoteNay-SA1U4DJLET9oIyDv,https://youtu.be/y_musy9SF3Q?si=BWB4-DtvS0fninsG&t=20186,"Couldn't pull off a doogile, cave beside for iron, river salmon for food, digdown into cave with dungeon, dug further into underwater magma with cod, 8 enter, fell into dropper with lava and died on block clutch, saved most stuff, extra bucket in dungeon, returned back quick, lost food, killed hogs for it, housing fastion, tdm, could have crammed in centre, 20 obby after backup, ssv fort went crazy on 5rd, 1.3 blind, short armed pearl but landed near 2nd portal coords in lava, didnt ice pie somehow, dumb overhang, pearled into crystal, dragon didnt come for zero, not enf to ground, perch",
4/28/2025 17:38:53,Full Shipwreck,Lava Pool,Bastion,taiga,0:23:01,0:00:13,0:03:35,0:05:19,0:06:46,0:14:54,0:17:20,0:18:50,0:18:50,0:19:43,0:22:11,191,8,12,1,18,0,710,12,0,22,20,0,38,102,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,2,0,5,3,0,1,0,0,0,6,8,263,27,314,564,753,2513099999463147874,0:22:11,04/28/2025 17:38:53,Bridge/Treasure,Half Bow,0,2,"5,742",FALSE,,,,,,,,https://youtu.be/y_musy9SF3Q?si=WDJu_8iHqJl0UJVf&t=18686,"Ocean spawn, ruins with trident guy, found map chest after lots of looking, 7 iron bt, cave into digdown for lava, close bridge, tnt chalice, dk route 20 obby after backups, got trevored, didnt craft netherite chestplate avavilable from bottom, far fort, 8/12 rates, 1.5 blind, called pig as cow, icepied, front tower side setup, broke block and fell down, perch for low 22",
4/28/2025 16:53:22,Structureless,Lava Pool,Bastion,forest,0:23:10,0:00:43,0:05:38,0:07:33,0:08:37,0:15:26,0:17:29,0:19:16,0:20:24,0:21:32,0:22:29,216,8,17,1,5,0,939,16,0,13,20,0,78,53,,,,,,,,,,,,,,,,,,17,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,50,307,2,106,46,"1,225",4012490013455070971,0:22:29,04/28/2025 16:53:22,Stables,Zero Cycle,0,1,"5,741",FALSE,,,,,,,,https://youtu.be/y_musy9SF3Q?si=hbgSYqaEZz0OVmm0&t=16538,"Dropped all the way down to y 20 to get no iron, found new cave with iron, ran out of sprint killing animals, mid 7 enter off lava pool in cave, had to dig through basalt wall to close bastion, tried triple to gap on middle triple, only 11 pearls (2.64%), had to trade 2nd gap, terrain opened to far ssv fort, skeleton duel at blaze spawner, 1.8k blind, 2nd portal in jungle, nailed axis, scuffed front side 94 on tall boy",
4/28/2025 16:28:17,Full Shipwreck,Lava Pool,Bastion,wooded_hills,0:19:18,0:00:20,0:05:57,0:06:57,0:08:13,0:11:54,0:13:39,0:15:33,0:16:56,0:17:51,0:18:42,110,8,9,1,27,0,665,18,0,16,22,1,25,3,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,10,0,14,206,18,768,430,543,-241774474403832053,0:18:42,04/28/2025 16:28:17,Housing,Zero Cycle,0,1,"5,740",FALSE,,,,,,,,https://youtu.be/y_musy9SF3Q?si=JFD993vi4gDQgIN9&t=15264,"Straightforward cave overworld with pig nation for food, struggled finding any iron, pivotted to ocean, far full boat with 5 iron, bt for a total of 10, crafted 22 buttons, dug directly down to lava for barely sub 7 enter, close bastion, silly ghast bridge moment, 21 obi off top chests alone, 16 pearls in trading hole + 14 from distraction gold, open terrain to fort carried sub 20 pace, meleed off spawner, 2.1k blind, good spike was library, front 99 for sub 19",
4/28/2025 16:05:41,Full Shipwreck,Lava Pool,Bastion,plains,0:33:54,0:00:14,0:03:36,0:04:13,0:05:59,0:19:28,0:27:35,0:29:52,0:29:52,0:30:29,0:32:45,265,8,14,1,3,1,"1,062",12,0,15,18,1,20,263,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,5,7,0,0,7,0,11,2,0,0,0,5,0,0,15,415,13,197,"2,376","1,066",6077175244153812206,0:32:45,04/28/2025 16:05:41,Bridge/Treasure/Housing,Half Bow,1,2,"5,739",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/DiligentSlipperyMarrowWoofer-Nrtm3wqBShuw5BOr,https://youtu.be/y_musy9SF3Q?si=HpXO6BLSzfUL0m9d&t=13037,"Far full boat with 2 iron, at least close bt from there, lucky lava pool right next to bt, low 4 enter, 17 chunk bastion with good terrain, tnt chalice, no obi from chests, 24 chunk diagonal spawner with high eray, only wall there trevored as expected, died to falling on a block edge after bad pearl on it, had to play as if everything burned, started over like a new seed, far full boat with close magma ravine, went to further new bt after only 4 iron from chest, 5 iron from bt barely enough, tried pie raying for spawner after reenter, close 8 chunk fort to spawn came too late played it first, almost wanted to leave on 7 rods, went to closest bastion there, almost died to piglins cheating, average hoglin in bottom section, 19ed on obi, close rp for educated, ripped 400 blind, 2nd portal back inside housing eye spied, dragon flew after cranking to front 95 on small boy, one of the best death recoveries",
4/28/2025 15:28:57,Full Shipwreck,Lava Pool,Bastion,savanna_plateau,0:17:21,0:00:52,0:03:20,0:06:11,0:06:19,0:10:46,0:12:55,0:14:08,0:15:07,0:15:30,0:16:28,111,8,14,1,6,0,620,14,0,16,21,0,31,6,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,2,5,3,4,0,0,0,0,0,0,6,225,9,133,492,576,942996343182255897,0:16:28,04/28/2025 15:28:57,Treasure,Half Bow,0,3,"5,738",FALSE,,,,,,,,https://youtu.be/y_musy9SF3Q?si=APGhqTdagIsMdLsD&t=11830,"Enterable chestless rp on way to ocean, bt map from ocean ruins, long walk back to rp for low 6 enter, spawned right next to trevor, crazy double chest with 17 obi allowed to leave off top only, didn't break spawner, went to quadrant with no eray, scary eray but fort was real, 1.3k blind, 2nd portal 200 blocks off, insta nav, phased through block going for zero, insta perch ",
4/28/2025 15:09:30,Structureless,Lava Pool,Bastion,beach,0:22:14,0:03:06,0:08:01,0:10:07,0:11:09,0:15:13,0:17:59,0:19:38,0:19:47,0:20:34,0:21:23,151,8,21,0,0,1,667,12,0,14,20,0,50,29,,,,,,,,,,,,,,,,,,21,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,20,0,0,3,0,0,2,0,0,0,0,0,0,20,230,84,"1,782",422,616,7343869708959216553,0:21:23,04/28/2025 15:09:30,Bridge,Zero Cycle,1,2,"5,737",FALSE,,,,https://www.twitch.tv/couriway/clip/TastyKitschyChamoisWTRuck-eBkFLAkCoSrAPZZV,https://www.twitch.tv/couriway/clip/ArtsySillyCaribouGingerPower-00Xw8Sz4bjcQ5BID,https://www.twitch.tv/couriway/clip/BashfulTriangularPelicanHeyGuys-vGlRPJjLARq1yuVN,https://www.twitch.tv/couriway/clip/SaltyMiniatureGaurNotATK-qEF0SFaNt5kV9gat,https://youtu.be/y_musy9SF3Q?si=-ZcR8ELfd8AuUpDg&t=10373,"Mapless got ruined by nearby desert village, far temple first, died like an idiot forgetting how to route it, pivotted to ocean, refused going to far 2nd temple, very far ocean ruins with trident guy for bt map, basically jinxed getting only 3 iron ocean caving for the rest, rare low 10 enter, bastion in 16 rd, ghast nation on the way, zombie piglins ruined cracksmoker, most normal ghast spawning behavior, good terrain to fort, almost died to skeleton there, blaze bageled blazes, both axis eyes broke, 1.3k blind, technically eye spy, scuffed mineshaft stronghold, back 99 zero for the pred",
4/28/2025 14:38:57,Buried Treasure w/ tnt,Lava Pool,Bastion,plains,0:25:20,0:00:23,0:03:44,0:07:33,0:08:29,0:12:59,0:14:28,0:17:40,0:22:20,0:22:47,0:24:47,109,9,13,4,53,0,873,17,1,12,21,0,180,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,13,2,0,0,1,0,0,0,24,416,8,331,976,708,-1884387342923331190,0:24:47,04/28/2025 14:38:57,Stables,Perch,0,2,"5,736",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/CrazyTameDragonOSkomodo-_cwxbNhZH367nxSz,https://youtu.be/y_musy9SF3Q?si=ITlGgfYsQRIfNPEC&t=8302,"Left 2 temples behind for ocean, birthday iron from good boat, very close 5 iron bt for food, dug to y 9 for lava not paying attention, stop suffocating in gravel, exposed diamonds building portal, slow mid 7 enter, bastion in 16 rd baby piglin instajoinked gold, quickly ran out of food but crimson clutched, 22 chunk fort, cave educated refusing to dig up, 700 blind, misplaced obi on 2nd portal being stupid, caved at y 12, had to dig up over 80 blocks, overshot by 400 blocks, insta nav, dragon flew on front side 94 on tall boy, no arrows for half bow, perch on time for barely sub 25 ",
4/28/2025 14:10:51,Village,Lava Pool,Bastion,plains,0:18:53,0:01:14,0:01:25,0:04:27,0:07:12,0:10:42,0:12:36,0:13:53,0:15:09,0:15:55,0:17:55,109,8,17,2,25,0,709,16,0,16,20,0,84,3,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,1,239,0,2,156,632,7432875865489893165,0:17:55,04/28/2025 14:10:51,Housing,Ground Zero,0,1,"5,735",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/MildNurturingBananaFutureMan-qXrnFdtFH71j4_Hx,https://youtu.be/y_musy9SF3Q?si=kdx4UVausg9N680M&t=7042,"Furnace on pie, plains x swamp village, 4 iron golem skip to suffocation, 2 picks 3 helmets in blacksmith, digdown for lava, found 1 diamond, hoglin and piglin nation, top down manhunt, double chest clutched for obby, close ssv fort, good strays on 5rd, 0.6 mesa blind, 2nd portal and sh in mesa, 2k blind, went for front t100 side setup but fell off, dragon perched on ground - not enf time to place bed",
4/28/2025 13:49:15,Full Shipwreck,Lava Pool,Bastion,badlands,0:23:40,0:00:22,,0:05:58,0:07:28,0:13:56,0:16:31,0:19:20,0:20:21,0:20:43,0:22:50,79,7,21,1,4,0,872,14,1,4,24,0,40,264,,,,,,,,,,,,,,,,,,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,17,0,0,23,244,38,"1,321",386,901,8047933948213970370,0:22:50,04/28/2025 13:49:15,Stables,Full Bow,0,2,"5,734",FALSE,,,,,,,,https://youtu.be/y_musy9SF3Q?si=2f-q4k_H9esOswL4&t=5466,"Mesa spawn, forced ocean, 3 ironed by ship, 4 diamond 6 iron bt, also saw close lavapool on map, 6 basalt enter, far double bad stables, full gold drip from triple chests, connect divorced double triple route, low pearl and explosive count but enf, very long wall dig to fort, 1.3 blind, 6/20 rates, found a random blaze in cave that dropped so 7/21, good terrain to 2nd portal, great nav, no explosives and no sheep along the way, full bowed, 2+1+axe for sub 23",
4/28/2025 13:22:14,Structureless,Lava Pool,Bastion,mountains,0:31:22,0:00:11,0:04:36,0:05:47,0:07:28,0:23:43,,0:25:45,0:28:44,0:29:40,0:30:34,142,6,17,1,20,1,920,11,0,53,30,0,99,173,,,,,,,,,,,,,,,,,,17,0,0,2,0,0,0,0,0,0,1,3,18,0,1,0,0,1,1,0,13,1,0,0,2,18,0,3,1,0,0,0,87,395,68,181,38,"1,239",-4825613788512487276,0:30:34,04/28/2025 13:22:14,Housing/Treasure,Zero Cycle,0,5,"5,733",FALSE,,,,,,https://www.twitch.tv/couriway/clip/HedonisticEnjoyableOilNotLikeThis-lOdKfWYjq1esi-fp,https://www.twitch.tv/couriway/clip/TsundereAttractiveMochaCurseLit-dccHgqzSorUbyX5n,https://youtu.be/y_musy9SF3Q?si=bAfrhlQxtG3fFPXi&t=3381,"Baited by promising looking cave in mountain, murdered salmon nation in river, dug into cave with iron from there, sub 6 enter after digging straight down on lava, far bastion with awful terrain, zombie piglin in worst places possible doing manhunt, scary late piglin, 20 chunk spawner back past home portal, got trevored had to trade bottom for fire res with 4 piglins, 30 chunk diagnonal spawner from there, almost died to dumb piglin, food portaled out, murdered animal nation preemptively, managed to totally lose spawner forcing wrong direction, reached fort 700 blocks out sub 24, 1.3k blind, 2nd portal caved under mountains, sick triangulation, too slow nav killed sub 30, 5 eye (1 in 263), front 90 small boy after falling off tower",
4/28/2025 12:48:32,Structureless,Lava Pool,Bastion,plains,0:21:19,0:00:42,0:01:31,0:05:13,0:05:44,0:10:58,0:13:40,0:16:43,0:18:05,0:18:36,0:20:38,149,8,20,8,1,0,907,17,0,19,20,0,36,46,,,,,,,,,,,,,,,,,,20,0,0,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,4,0,10,0,0,6,3,0,0,0,0,7,0,0,1,339,0,8,40,941,-4653421584224342561,0:20:38,04/28/2025 12:48:32,Stables,Half Bow,0,0,"5,732",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/TalentedBitterClipsdadAllenHuhu-4vutMz44yoFOFLkU,https://youtu.be/y_musy9SF3Q?si=qIP9GXHbEyagmK90&t=1934,"Far rp one obi away from being completable, gold axe as shears skip, took a while to find iron in cave, still low 5 enter, close bastion with great terrain, very low eray for a stables iron pick vanished mid triple to gap, barely 20 obi, lost 50/50 on diagonal to 16 chunk fort, plumbed lava before blaze bedding, pearl hung back to 1st portal while getting food restock, 1.8k blind, actually nailed axis, hoplite trap in front of portal room, not fast enough for back 99 on t 94, lost sub 20 to that",
4/28/2025 12:23:48,Buried Treasure,Lava Pool,Bastion,plains,0:29:09,0:00:10,0:02:16,0:05:25,0:10:21,0:20:58,0:22:43,0:24:52,0:26:21,0:26:59,0:27:53,167,8,14,2,10,0,"1,005",19,0,33,20,0,47,72,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,1,4,0,5,0,0,0,1,0,0,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,46,445,34,165,156,"1,138",-3994860193796460901,0:27:53,04/28/2025 12:23:48,Treasure/Treasure,Zero Cycle,0,2,"5,731",FALSE,,,,,,,,https://www.youtube.com/watch?v=y_musy9SF3Q,"Skin didn't load so played as alex, spent a lot of time for digging out fully buried full boat, killed pigs instead of more digging for food chest, sent baby zombie to space, mid 5 enter, got trolled by fake eray, 18 chunk diagonal bastion across massive lava ocean, scary ghast while bridging, used all leaves and had to use slabs traded some of bottom after getting 18ed on obi, forgot pearl hang while yapping, far 30 chunk spawner, pearled blindly under trevor, nothing in 32 rd from there, mass barbeque in crimson on way to far fort, made 4 gold picks for no reason, 1.4k blind led to 5th ring, took fort to 2nd portal coords, overshot by 400 blocks, insta nav, clean back side 94 to finish strong",
4/27/2025 19:21:45,Structureless,Lava Pool,Bastion,forest,0:28:08,0:00:37,0:04:59,0:06:23,0:11:45,0:17:23,0:19:49,0:22:39,0:24:47,0:26:13,0:27:10,142,8,26,0,1,0,"1,071",17,0,8,20,0,62,404,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,6,1,0,1,0,0,0,4,46,346,44,239,346,"1,270",3294146499960423122,0:27:10,04/27/2025 19:21:45,Bridge,Zero Cycle,0,2,"5,730",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/HyperGracefulMooseMoreCowbell-hzl4Yk7p6P7zP8bf,https://youtu.be/cNzep1Ewyyc?si=-g8N-6ZUQAkxrz6s&t=24662,"Poundy seed, Pillager outpost with nothing, bolan iron in river, lavapool underneath poundy portalled before portal build, mid 6 woodlight enter, very far bridge with no terrain to it, close to death on cracksmoker, iron pick broke in bastion, close fort, 8/26 rates, 0.3 blind,went on 0.5, thunder alert, sh 500 blocks behind, 1.6k blind, echolocated pr, front 90 side setup",
4/27/2025 18:51:49,Village,Lava Pool,Bastion,plains,0:22:58,0:02:06,0:04:29,0:05:20,0:08:46,0:14:03,0:16:41,0:19:31,0:20:37,0:21:15,0:22:07,229,9,17,1,12,0,873,15,0,22,20,0,34,219,,,,,,,,,,,,,,,,,,17,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,24,4,0,0,0,0,0,0,0,0,0,0,0,4,332,5,36,73,"1,080",8186401041341996870,0:22:07,04/27/2025 18:51:49,Treasure,Zero Cycle,0,2,"5,729",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/SarcasticBoredDugongSmoocherZ-KnzxOYvjfhCOAbrY,https://youtu.be/cNzep1Ewyyc?si=0l8LQZU4ubBmApjY&t=23181,"Saw two villages and 2 lavapools from height, saw 2 more lavapools after collecting wood, 4 iron golem, cod strats, -15s to getting boat crawl for a 2 block dig, wall to trevor, 14 obby from top, bottom gb got up to 20, far basalt fort with hot tourist, 0.4 blind, went to funny coords, eye went back, 2.2k blind, nav king, 8 bed front t100",
4/27/2025 18:26:57,Full Shipwreck,Magma Ravine,Bastion,forest,0:17:33,0:00:42,0:03:03,0:04:46,0:06:41,0:09:45,0:11:26,0:13:23,0:15:04,0:15:52,0:16:47,100,9,11,1,9,0,555,18,0,9,20,0,38,358,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,3,0,0,8,244,21,485,379,691,8357743496100278817,0:16:47,04/27/2025 18:26:57,Bridge,Zero Cycle,0,0,"5,728",FALSE,,,,,,,,https://youtu.be/cNzep1Ewyyc?si=tyxfVcsfu7KH_Z3h&t=22008,"Fake mapless, 6 ironed by boat, enterable rp gave nuggets for 1 more iron, sub5 enter, wall to bridge, dk, great trades, close sub10fort, 1 degree blind, 9/11 rates, 2nd portalled into cave, missed sh by 150 blocks, strongshaft, back 95 for sub 17 with no arrows",
4/27/2025 18:07:01,Desert Temple,Lava Pool,Bastion,plains,0:17:32,0:02:21,0:03:27,0:04:18,0:04:31,0:09:25,0:11:20,0:13:26,0:14:00,0:14:30,0:16:03,108,8,15,8,0,0,566,13,0,17,23,0,2,106,,,,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,8,0,0,20,228,6,81,131,559,-4145553817343325426,0:16:03,04/27/2025 18:07:01,Housing,Ground Zero,0,2,"5,727",FALSE,,,,,,,,https://youtu.be/cNzep1Ewyyc?si=jZB1DLfzYOq7-zhz&t=20821,"Desert temple seed with lavapool, had to blow up 3 tnt before exposing iron ore, cool savanna mountain, used chests for furnace fuel, sub5 enter right beside housing, tdm, ripped obby in chests 25 chunk full diagonal fort, sub10fort, bagel tnt, double eye break on 0.3 blind, got wrong coords initially, went off vibes, 3/3 eye breaks, ripped close 2nd portal on ocean exposed sh, 1.9k blind, fell off on front tower, tried going for side setup but dipped ground for low 16",
4/27/2025 17:47:07,Village,Magma Ravine,Bastion,river,0:22:33,0:00:23,0:04:31,0:07:57,0:09:34,0:15:17,0:17:52,,0:20:01,0:21:09,0:21:59,153,8,10,1,3,0,808,17,0,14,10,0,37,0,,,,,,,,,,,,,,,,,,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,1,0,6,0,0,0,0,0,0,0,0,0,21,225,30,"1,237",537,661,6299950643657940249,0:21:59,04/27/2025 17:47:07,Housing,Zero Cycle,0,1,"5,726",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/BillowingLuckyTireSMOrc-kNs33_Q8-1OXyODt,https://youtu.be/cNzep1Ewyyc?si=d9Kd7tiIqSj8JsqJ&t=19322,"Mesa spawn, went to ocean, rare bad boat and ruins overlap, 6 iron bt, found spruce village with iron golem, got 3 ironed, double bad toolsmith, entered into real but fake-looking magma patch, ran into divine 13, close housing, top down manhunt with 14 triple obby, scammed on pearls at first, got enf after backups, pearl hung to other divine coords, 20 chunk fort, left on 7 rods, went to closer divine coords(-273 -15), ripped 277 block blind, clean front 95 for sub 22",
